customerkey,gender,city,state,country,continent,age
1253996,Female,Pena Blanca,New Mexico,United States,North America,53
1254069,Female,Framingham,Massachusetts,United States,North America,80
1254329,Male,Acton,Massachusetts,United States,North America,25
1254388,Female,Jersey City,New Jersey,United States,North America,66
1254497,Male,Santa Clara,California,United States,North America,78
1254510,Male,Stockton,California,United States,North America,46
1254624,Female,Los Angeles,California,United States,North America,85
1254806,Male,La Center,Kentucky,United States,North America,68
1254923,Male,Warsaw,Virginia,United States,North America,43
1255045,Male,Dillon,Colorado,United States,North America,79
1255266,Female,Brentwood,Tennessee,United States,North America,36
1255374,Male,Indianapolis,Indiana,United States,North America,33
1255402,Female,Memphis,Tennessee,United States,North America,26
1255483,Female,Venice,Florida,United States,North America,75
1255494,Male,Mobile,Alabama,United States,North America,67
1255497,Female,Creston,Illinois,United States,North America,77
1255674,Male,Little Rock,Arkansas,United States,North America,37
1255742,Female,Senatobia,Mississippi,United States,North America,52
1255805,Female,Purdy,Missouri,United States,North America,77
1256029,Male,Gainesville,Georgia,United States,North America,87
1256108,Female,Roosevelt,Minnesota,United States,North America,43
1256256,Female,Wisconsin Dells,Wisconsin,United States,North America,38
1256284,Male,Walnut Grove,Minnesota,United States,North America,65
1256294,Male,Portland,Pennsylvania,United States,North America,65
1256645,Male,Seattle,Washington,United States,North America,43
1256783,Male,Providence,Rhode Island,United States,North America,53
1256803,Female,Lyndhurst,New Jersey,United States,North America,60
1256860,Male,Columbia,South Carolina,United States,North America,58
1257064,Female,Washington,Virginia,United States,North America,74
1257200,Male,Squaw Gap,North Dakota,United States,North America,64
1257209,Female,North Stratford,Vermont,United States,North America,47
1257286,Male,Greenbelt,Maryland,United States,North America,24
1257326,Female,Milwaukie,Oregon,United States,North America,28
1257514,Female,Atlanta,Georgia,United States,North America,35
1257599,Female,Bloomington,Indiana,United States,North America,63
1257627,Male,Phoenix,Arizona,United States,North America,82
1257713,Male,Pleasantville,New Jersey,United States,North America,36
1258033,Female,Shreveport,Louisiana,United States,North America,60
1258056,Male,Reston,Maryland,United States,North America,38
1258249,Female,Towson,Maryland,United States,North America,76
1258398,Female,San Simon,Arizona,United States,North America,33
1258466,Female,San Jose,California,United States,North America,33
1258680,Female,Woburn,Massachusetts,United States,North America,86
1258687,Male,Massey,Alabama,United States,North America,55
1258698,Female,Anaheim,California,United States,North America,63
1258917,Female,Bethlehem,Pennsylvania,United States,North America,60
1259204,Female,Weehawken,New Jersey,United States,North America,84
1259293,Male,Lombard,Illinois,United States,North America,75
1259448,Male,Machesney Park,Illinois,United States,North America,84
1259548,Female,Jacksonville,Florida,United States,North America,23
1259633,Female,Mineola,New York,United States,North America,42
1259756,Male,Athens,Texas,United States,North America,73
1259841,Female,San Antonio,Texas,United States,North America,67
1259925,Female,Anaheim,California,United States,North America,54
1260058,Female,Ocean City,New Jersey,United States,North America,41
1260533,Female,Asheboro,North Carolina,United States,North America,27
1260588,Female,Chicago,Illinois,United States,North America,24
1260907,Female,Oklahoma City,Oklahoma,United States,North America,81
1261112,Male,Florence,Kentucky,United States,North America,74
1261289,Female,Clinton,Oklahoma,United States,North America,60
1261302,Male,Grand Prairie,Texas,United States,North America,75
1261460,Male,Birmingham,Alabama,United States,North America,85
1261691,Male,Boston,Massachusetts,United States,North America,76
1261718,Male,San Antonio,Texas,United States,North America,46
1261736,Female,Savannah,Georgia,United States,North America,34
1261825,Female,Montgomery,Alabama,United States,North America,44
1261986,Male,Appleton,Wisconsin,United States,North America,50
1262038,Male,Joplin,Montana,United States,North America,48
1262082,Male,Garwood,Texas,United States,North America,71
1262399,Female,Malakoff,Texas,United States,North America,24
1262414,Male,Wallingford,Connecticut,United States,North America,57
1262429,Female,New York,New York,United States,North America,50
1262470,Male,Mineola,New York,United States,North America,63
1262657,Female,Richmond,Minnesota,United States,North America,66
1262704,Male,Glenwood Springs,Colorado,United States,North America,36
1262977,Male,Bellflower,California,United States,North America,77
1263104,Male,Spokane Valley,Washington,United States,North America,53
1263184,Male,Center,Texas,United States,North America,75
1263539,Female,Quincy,Massachusetts,United States,North America,67
1263679,Female,Harrisburg,Ohio,United States,North America,25
1263798,Female,Lahoma,Oklahoma,United States,North America,24
1263974,Female,Fort Walton Beach,Florida,United States,North America,53
1264011,Male,Mansfield,Ohio,United States,North America,22
1264081,Female,Fort Myers,Florida,United States,North America,51
1264100,Male,Livonia,Michigan,United States,North America,60
1264277,Male,Thomasboro,Illinois,United States,North America,56
1264368,Male,Chicago,Illinois,United States,North America,40
1264513,Female,Huntsville,Alabama,United States,North America,65
1264527,Female,Boise,Idaho,United States,North America,79
1264783,Female,Miami,Florida,United States,North America,84
1264784,Male,Albany,New York,United States,North America,47
1264805,Male,Lexington,Nebraska,United States,North America,31
1264862,Male,Fort Worth,Texas,United States,North America,77
1264875,Male,Buffalo,New York,United States,North America,52
1264890,Male,New Haven,Connecticut,United States,North America,58
1264949,Female,Houma,Louisiana,United States,North America,68
1264963,Female,Amarillo,Texas,United States,North America,22
1264970,Male,Bedford,Massachusetts,United States,North America,82
1264995,Female,Durango,Colorado,United States,North America,62
1265115,Male,Lombard,Illinois,United States,North America,86
1265147,Male,West Lebanon,New Hampshire,United States,North America,36
1265271,Male,Columbus,Ohio,United States,North America,43
1265357,Female,Morrilton,Arkansas,United States,North America,73
1265799,Male,Annapolis,Maryland,United States,North America,50
1265898,Female,Sebring,Ohio,United States,North America,76
1266006,Male,Chicago,Illinois,United States,North America,22
1266103,Male,Lavergne,Tennessee,United States,North America,39
1266191,Male,Santa Ana,California,United States,North America,64
1266410,Male,San Antonio,Texas,United States,North America,24
1266756,Female,San Diego,California,United States,North America,24
1266796,Male,Ontario,California,United States,North America,22
1266821,Male,Maple Shade,New Jersey,United States,North America,35
1266939,Male,Tampa,Florida,United States,North America,36
1266981,Female,Austin,Texas,United States,North America,42
1266986,Female,Columbia,South Carolina,United States,North America,36
1267352,Male,Sissonville,West Virginia,United States,North America,71
1267627,Male,Washington,Washington DC,United States,North America,47
1267678,Female,Atlanta,Georgia,United States,North America,69
1267860,Female,Charlotte,North Carolina,United States,North America,75
1267970,Male,Lexington,Kentucky,United States,North America,54
1267986,Male,North Las Vegas,Nevada,United States,North America,79
1268096,Male,New York,New York,United States,North America,28
1268170,Female,Frederick,Maryland,United States,North America,46
1268392,Female,Thomaston,Georgia,United States,North America,56
1268661,Male,Golden Valley,Minnesota,United States,North America,66
1268744,Female,Los Angeles,California,United States,North America,49
1268964,Male,Gainesville,Florida,United States,North America,54
1269051,Male,Auberry,California,United States,North America,28
1269109,Female,Philadelphia,Pennsylvania,United States,North America,32
1269245,Female,Mountain View,California,United States,North America,23
1269390,Female,Colorado Springs,Colorado,United States,North America,32
1269780,Male,Decatur,Illinois,United States,North America,44
1269972,Female,Newark,Arkansas,United States,North America,27
1270042,Female,Warminster,Pennsylvania,United States,North America,69
1270130,Female,Elkin,North Carolina,United States,North America,50
1270231,Male,Melbourne,Florida,United States,North America,35
1270426,Male,Houston,Texas,United States,North America,40
1270478,Male,Omaha,Nebraska,United States,North America,61
1270510,Male,Chattanooga,Georgia,United States,North America,71
1270520,Male,Minneapolis,Minnesota,United States,North America,49
1270627,Female,Wilmington,North Carolina,United States,North America,38
1270898,Female,Dallas,Texas,United States,North America,64
1270948,Male,Southfield,Michigan,United States,North America,72
1271222,Male,Dallas,Texas,United States,North America,80
1271239,Female,Lubbock,Texas,United States,North America,26
1271549,Female,Racine,Ohio,United States,North America,60
1271830,Female,Red Hook,New York,United States,North America,24
1271947,Male,Palmdale,California,United States,North America,78
1271984,Female,Houston,Texas,United States,North America,87
1272086,Male,Philadelphia,Pennsylvania,United States,North America,34
1272285,Female,Ellicott City,Maryland,United States,North America,58
1272438,Female,Southfield,Michigan,United States,North America,39
1272497,Female,Franklin,Georgia,United States,North America,72
1273372,Female,Reno,Nevada,United States,North America,54
1273533,Male,Tarrytown,New York,United States,North America,43
1273672,Male,Jackson,Wyoming,United States,North America,24
1273696,Female,Chicago,Illinois,United States,North America,81
1273698,Female,Biddeford,Maine,United States,North America,72
1273745,Male,Canonsburg,Pennsylvania,United States,North America,79
1273763,Female,Springfield,Massachusetts,United States,North America,38
1273792,Male,Wichita,Kansas,United States,North America,66
1273837,Male,Thomasville,Missouri,United States,North America,69
1274287,Female,Cleveland,Ohio,United States,North America,51
1274462,Male,San Francisco,California,United States,North America,87
1274532,Male,Walterboro,South Carolina,United States,North America,58
1274790,Male,Harlingen,Texas,United States,North America,31
1274793,Male,Hay Springs,Nebraska,United States,North America,24
1274951,Female,Charleston,South Carolina,United States,North America,67
1275016,Male,Jacksonville,Florida,United States,North America,54
1275055,Male,Westerville,Ohio,United States,North America,75
1275061,Female,Bristol,Virginia,United States,North America,80
1275472,Male,Pensacola,Florida,United States,North America,81
1275496,Female,Providence,Rhode Island,United States,North America,27
1275802,Male,Peoria,Illinois,United States,North America,82
1276047,Male,Jacksonville,Florida,United States,North America,51
1276079,Female,Phoenix,Arizona,United States,North America,50
1276232,Female,Tulsa,Oklahoma,United States,North America,57
1276329,Female,Elmore City,Oklahoma,United States,North America,55
1276345,Female,Knoxville,Tennessee,United States,North America,66
1276578,Female,White Plains,New York,United States,North America,53
1276598,Female,Worthington,Ohio,United States,North America,80
1276606,Female,Elk Lake,Wisconsin,United States,North America,81
1276810,Male,Seattle,Washington,United States,North America,22
1276836,Male,Savannah,Georgia,United States,North America,71
1276853,Male,Fort Worth,Texas,United States,North America,66
1276975,Female,Niles,Michigan,United States,North America,61
1277143,Female,Syracuse,New York,United States,North America,31
1277243,Male,Kansas City,Missouri,United States,North America,67
1277272,Male,Hayward,California,United States,North America,43
